Time,SN
1.870568730769230797e+03,2.312449835435783427e+02
1.870571508523077000e+03,2.408227154423369143e+02
1.870574286276922976e+03,2.371536050281138444e+02
1.870577064030769179e+03,2.388451322943209618e+02
1.870579841784615382e+03,2.404114364105278128e+02
1.870582619538461586e+03,2.481329491562930514e+02
1.870585397292307562e+03,2.483262718088899987e+02
1.870588175046153765e+03,2.534900071225885085e+02
1.870590952799999968e+03,2.433464867242856542e+02
1.870593730553846171e+03,2.584495797586318986e+02
1.870596508307692375e+03,2.537272776891608714e+02
1.870599286061538351e+03,2.529453665178668871e+02
1.870602063815384554e+03,2.539990207408020524e+02
1.870604841569230757e+03,2.535452606064238523e+02
1.870607619323076960e+03,2.631517059409789567e+02
1.870610397076923164e+03,2.454608170993269312e+02
1.870613174830769140e+03,2.597451203467590517e+02
1.870615952584615343e+03,2.567008868898666378e+02
1.870618730338461546e+03,2.581675753979058641e+02
1.870621508092307749e+03,2.571277371441220225e+02
1.870624285846153725e+03,2.564512027428129954e+02
1.870627063599999929e+03,2.505724017431473953e+02
1.870629841353846132e+03,2.632116046318744225e+02
1.870632619107692335e+03,2.479152997607019415e+02
1.870635396861538538e+03,2.571530289269397827e+02
1.870638174615384514e+03,2.539079292309321545e+02
1.870640952369230718e+03,2.547607055576561095e+02
1.870643730123076921e+03,2.520811692464642420e+02
1.870646507876923124e+03,2.577722398848532634e+02
1.870649285630769100e+03,2.509881843101475738e+02
1.870652063384615303e+03,2.493796708493801759e+02
1.870654841138461506e+03,2.428295211103501572e+02
1.870657618892307710e+03,2.488921027283884939e+02
1.870660396646153913e+03,2.455396620033301076e+02
1.870663174399999889e+03,2.437007769107903528e+02
1.870665952153846092e+03,2.456712062342773208e+02
1.870668729907692295e+03,2.319868485083607652e+02
1.870671507661538499e+03,2.412583193572808113e+02
1.870674285415384475e+03,2.357948636544052192e+02
1.870677063169230678e+03,2.377042629102368210e+02
1.870679840923076881e+03,2.335312004602708100e+02
1.870682618676923084e+03,2.306346996933307310e+02
1.870685396430769288e+03,2.314808259758108591e+02
1.870688174184615264e+03,2.305806928396033015e+02
1.870690951938461467e+03,2.206387430812738728e+02
1.870693729692307670e+03,2.258643208237063789e+02
1.870696507446153873e+03,2.205518331533689889e+02
1.870699285200000077e+03,2.251313814940462521e+02
1.870702062953846053e+03,2.235492491492082650e+02
1.870704840707692256e+03,2.236714886628346619e+02
1.870707618461538459e+03,2.267056736976435616e+02
1.870710396215384662e+03,2.195532013594897762e+02
1.870713173969230638e+03,2.311626628743439937e+02
1.870715951723076842e+03,2.220796720056027880e+02
1.870718729476923045e+03,2.244355451137463717e+02
1.870721507230769248e+03,2.248157485738766184e+02
1.870724284984615451e+03,2.259747411209228858e+02
1.870727062738461427e+03,2.278103542021032411e+02
1.870729840492307630e+03,2.312773725490035872e+02
1.870732618246153834e+03,2.235204925036906047e+02
1.870735396000000037e+03,2.236176069154140578e+02
1.870738173753846240e+03,2.167249414548695654e+02
1.870740951507692216e+03,2.201986381160428721e+02
1.870743729261538419e+03,2.244525275483827329e+02
1.870746507015384623e+03,2.301998365902164494e+02
1.870749284769230826e+03,2.316305911676273581e+02
1.870752062523076802e+03,2.373879271788308642e+02
1.870754840276923005e+03,2.277356301464103296e+02
1.870757618030769208e+03,2.284650580736932852e+02
1.870760395784615412e+03,2.384900466227317963e+02
1.870763173538461615e+03,2.419854963231140914e+02
1.870765951292307591e+03,2.295627233251885855e+02
1.870768729046153794e+03,2.335534353676464434e+02
1.870771506799999997e+03,2.355029800804007039e+02
1.870774284553846201e+03,2.433517131720647910e+02
1.870777062307692177e+03,2.425242453397034126e+02
1.870779840061538380e+03,2.442323018360420974e+02
1.870782617815384583e+03,2.392765327884876285e+02
1.870785395569230786e+03,2.404574901206272557e+02
1.870788173323076990e+03,2.446681651181031043e+02
1.870790951076922966e+03,2.445215881050874884e+02
1.870793728830769169e+03,2.376322251015311622e+02
1.870796506584615372e+03,2.496533468762708878e+02
1.870799284338461575e+03,2.485311398692064699e+02
1.870802062092307551e+03,2.456403639390867113e+02
1.870804839846153754e+03,2.413031170167388950e+02
1.870807617599999958e+03,2.499014230115651003e+02
1.870810395353846161e+03,2.504843116475713600e+02
1.870813173107692364e+03,2.577396913005730994e+02
1.870815950861538340e+03,2.480077535407558287e+02
1.870818728615384543e+03,2.469877120501398622e+02
1.870821506369230747e+03,2.480829396754668892e+02
1.870824284123076950e+03,2.520446659981561197e+02
1.870827061876923153e+03,2.509707191090201093e+02
1.870829839630769129e+03,2.523294013426542222e+02
1.870832617384615332e+03,2.608148930323436616e+02
1.870835395138461536e+03,2.463460079373822680e+02
1.870838172892307739e+03,2.470887039407405723e+02
1.870840950646153942e+03,2.449856405518711995e+02
1.870843728399999918e+03,2.488198538457874349e+02
1.870846506153846121e+03,2.375242561958711462e+02
1.870849283907692325e+03,2.377358559349850964e+02
1.870852061661538528e+03,2.447873358766571528e+02
1.870854839415384504e+03,2.426608112355150695e+02
1.870857617169230707e+03,2.484996746455669552e+02
1.870860394923076910e+03,2.507979945723495234e+02
1.870863172676923114e+03,2.536619255650298328e+02
1.870865950430769317e+03,2.477794798505823621e+02
1.870868728184615293e+03,2.402240337031171293e+02
1.870871505938461496e+03,2.454930454100584143e+02
1.870874283692307699e+03,2.459740168242001914e+02
1.870877061446153903e+03,2.483841936287172416e+02
1.870879839199999878e+03,2.429522428422874043e+02
1.870882616953846082e+03,2.443751789126775407e+02
1.870885394707692285e+03,2.517262427628165540e+02
1.870888172461538488e+03,2.461423101833330520e+02
1.870890950215384692e+03,2.428539049235302514e+02
1.870893727969230667e+03,2.509616429585738331e+02
1.870896505723076871e+03,2.443746413875185226e+02
1.870899283476923074e+03,2.415577461244019446e+02
1.870902061230769277e+03,2.485948982269632950e+02
1.870904838984615253e+03,2.346133875506880884e+02
1.870907616738461456e+03,2.453889794262250632e+02
1.870910394492307660e+03,2.346043752914236791e+02
1.870913172246153863e+03,2.375647598256611843e+02
1.870915950000000066e+03,2.344013140646533770e+02
1.870918727753846042e+03,2.309913229028716444e+02
1.870921505507692245e+03,2.306907784545109905e+02
1.870924283261538449e+03,2.396550954147438404e+02
1.870927061015384652e+03,2.261557306154153366e+02
1.870929838769230628e+03,2.419610977136713359e+02
1.870932616523076831e+03,2.297097919890364608e+02
1.870935394276923034e+03,2.363892340164793211e+02
1.870938172030769238e+03,2.389434844939282243e+02
1.870940949784615441e+03,2.287879639244458474e+02
1.870943727538461417e+03,2.391565043507479800e+02
1.870946505292307620e+03,2.203527587675086465e+02
1.870949283046153823e+03,2.255323733068191245e+02
1.870952060800000027e+03,2.209662599123142286e+02
1.870954838553846230e+03,2.256831911461649440e+02
1.870957616307692206e+03,2.170271434526883638e+02
1.870960394061538409e+03,2.206734798364852566e+02
1.870963171815384612e+03,2.166116937462118699e+02
1.870965949569230816e+03,2.051052757708033027e+02
1.870968727323077019e+03,2.113768040873186749e+02
1.870971505076922995e+03,2.014634833095526574e+02
1.870974282830769198e+03,1.872585548553554418e+02
1.870977060584615401e+03,1.998416215566709297e+02
1.870979838338461605e+03,1.939299678426947082e+02
1.870982616092307580e+03,1.924287410551503399e+02
1.870985393846153784e+03,1.806254330304076632e+02
1.870988171599999987e+03,1.788437208876646025e+02
1.870990949353846190e+03,1.790117561892166691e+02
1.870993727107692393e+03,1.831774464814461112e+02
1.870996504861538369e+03,1.843414015538505737e+02
1.870999282615384573e+03,1.787182226294156635e+02
1.871002060369230776e+03,1.770315964086527174e+02
1.871004838123076979e+03,1.632622845357051631e+02
1.871007615876922955e+03,1.638939533348932969e+02
1.871010393630769158e+03,1.596019473982444481e+02
1.871013171384615362e+03,1.543317757314826224e+02
1.871015949138461565e+03,1.553673999161002257e+02
1.871018726892307768e+03,1.514127509904809017e+02
1.871021504646153744e+03,1.530368817522167717e+02
1.871024282399999947e+03,1.563059018360866332e+02
1.871027060153846151e+03,1.490307762215297771e+02
1.871029837907692354e+03,1.574676905281981192e+02
1.871032615661538330e+03,1.576627062811711539e+02
1.871035393415384533e+03,1.464587173024589219e+02
1.871038171169230736e+03,1.397071049279902866e+02
1.871040948923076940e+03,1.472342885854831707e+02
1.871043726676923143e+03,1.481005384093674024e+02
1.871046504430769119e+03,1.481612900174541494e+02
1.871049282184615322e+03,1.538106750820200830e+02
1.871052059938461525e+03,1.466579443650417716e+02
1.871054837692307729e+03,1.436270553189667964e+02
1.871057615446153704e+03,1.531595655851115794e+02
1.871060393199999908e+03,1.500620126021069893e+02
1.871063170953846111e+03,1.574332296375275746e+02
1.871065948707692314e+03,1.490926971751686096e+02
1.871068726461538517e+03,1.646061446750345851e+02
1.871071504215384493e+03,1.522148911838788763e+02
1.871074281969230697e+03,1.655819710917984082e+02
1.871077059723076900e+03,1.519524979336330262e+02
1.871079837476923103e+03,1.642312428341367934e+02
1.871082615230769306e+03,1.616596388156645503e+02
1.871085392984615282e+03,1.752549090320308380e+02
1.871088170738461486e+03,1.836195426071233499e+02
1.871090948492307689e+03,1.775738985042227682e+02
1.871093726246153892e+03,1.774307377328553343e+02
1.871096504000000095e+03,1.804622413232063138e+02
1.871099281753846071e+03,1.950535347312460885e+02
1.871102059507692275e+03,1.828120865232169763e+02
1.871104837261538478e+03,1.927848435110680043e+02
1.871107615015384681e+03,1.843942964382896719e+02
1.871110392769230657e+03,1.969680078089512847e+02
1.871113170523076860e+03,1.982764006278424915e+02
1.871115948276923064e+03,2.032065266749899308e+02
1.871118726030769267e+03,2.035627291000550372e+02
1.871121503784615470e+03,2.059085993123231901e+02
1.871124281538461446e+03,2.099725835406846102e+02
1.871127059292307649e+03,2.120976363340932380e+02
1.871129837046153852e+03,2.195463073330915904e+02
1.871132614800000056e+03,2.092970636599670229e+02
1.871135392553846032e+03,2.295448795534605892e+02
1.871138170307692235e+03,2.212167507425772612e+02
1.871140948061538438e+03,2.215879386895188929e+02
1.871143725815384641e+03,2.219815701518376443e+02
1.871146503569230845e+03,2.248949832665465749e+02
1.871149281323076821e+03,2.203283729971232106e+02
1.871152059076923024e+03,2.195304857101320408e+02
1.871154836830769227e+03,2.301342083286439788e+02
1.871157614584615430e+03,2.192320678459818168e+02
1.871160392338461406e+03,2.298204689748345118e+02
1.871163170092307610e+03,2.286195666628263723e+02
1.871165947846153813e+03,2.363610645759783040e+02
1.871168725600000016e+03,2.345754916275212167e+02
1.871171503353846219e+03,2.318839445006083508e+02
1.871174281107692195e+03,2.238479629179778669e+02
1.871177058861538399e+03,2.312631632639823636e+02
1.871179836615384602e+03,2.350535204704749788e+02
1.871182614369230805e+03,2.285868069846999049e+02
1.871185392123076781e+03,2.373922326951371815e+02
1.871188169876922984e+03,2.391739756715111582e+02
1.871190947630769188e+03,2.395552182202280278e+02
1.871193725384615391e+03,2.387555527562674058e+02
1.871196503138461594e+03,2.385206855041282950e+02
1.871199280892307570e+03,2.419115068940394053e+02
1.871202058646153773e+03,2.371530830482647332e+02
1.871204836399999976e+03,2.395120315351062459e+02
1.871207614153846180e+03,2.398978601071007404e+02
1.871210391907692383e+03,2.375711221269218072e+02
1.871213169661538359e+03,2.392066889266881731e+02
1.871215947415384562e+03,2.403742995088312000e+02
1.871218725169230765e+03,2.465710318905667862e+02
1.871221502923076969e+03,2.446928648122122070e+02
1.871224280676923172e+03,2.472092675607864294e+02
1.871227058430769148e+03,2.462863897895955176e+02
1.871229836184615351e+03,2.555030856857942183e+02
1.871232613938461554e+03,2.524953139778922946e+02
1.871235391692307758e+03,2.469595700133876619e+02
1.871238169446153734e+03,2.494855486667470075e+02
1.871240947199999937e+03,2.508252908046344771e+02
1.871243724953846140e+03,2.556974388298408201e+02
1.871246502707692343e+03,2.537146952712145662e+02
1.871249280461538547e+03,2.620323253278342008e+02
1.871252058215384523e+03,2.703356621337141519e+02
1.871254835969230726e+03,2.588060505597892416e+02
1.871257613723076929e+03,2.606231927098862116e+02
1.871260391476923132e+03,2.738586911221860305e+02
1.871263169230769108e+03,2.654411946413919736e+02
1.871265946984615312e+03,2.657211476459922324e+02
1.871268724738461515e+03,2.663271216964501491e+02
1.871271502492307718e+03,2.610494437404234986e+02
1.871274280246153921e+03,2.661769415185288494e+02
1.871277057999999897e+03,2.697972297294837176e+02
1.871279835753846100e+03,2.658065171693552315e+02
1.871282613507692304e+03,2.718725007366793420e+02
1.871285391261538507e+03,2.567843472382836012e+02
1.871288169015384483e+03,2.655939134594391930e+02
1.871290946769230686e+03,2.714285285335356548e+02
1.871293724523076889e+03,2.840988248398474525e+02
1.871296502276923093e+03,2.684562522872130899e+02
1.871299280030769296e+03,2.628217787612510392e+02
1.871302057784615272e+03,2.683755028353177181e+02
1.871304835538461475e+03,2.712612274236111034e+02
1.871307613292307678e+03,2.782348178216790302e+02
1.871310391046153882e+03,2.780811089714702007e+02
1.871313168799999858e+03,2.752063661885753731e+02
1.871315946553846061e+03,2.701603612567636219e+02
1.871318724307692264e+03,2.755591657904239469e+02
1.871321502061538467e+03,2.694672665492263377e+02
1.871324279815384671e+03,2.721274866521850413e+02
1.871327057569230647e+03,2.739800678632699942e+02
1.871329835323076850e+03,2.784341640907666715e+02
1.871332613076923053e+03,2.730560116799314301e+02
1.871335390830769256e+03,2.728752824008333278e+02
1.871338168584615460e+03,2.615669693380227727e+02
1.871340946338461436e+03,2.641538347020020296e+02
1.871343724092307639e+03,2.595439993598746469e+02
1.871346501846153842e+03,2.561528816596888873e+02
1.871349279600000045e+03,2.500286309857191895e+02
1.871352057353846249e+03,2.558029701647529066e+02
1.871354835107692224e+03,2.537858466511837605e+02
1.871357612861538428e+03,2.535977576184037616e+02
1.871360390615384631e+03,2.495357867472877160e+02
1.871363168369230834e+03,2.498962693199351008e+02
1.871365946123076810e+03,2.467731189748424754e+02
1.871368723876923013e+03,2.479684850425960008e+02
1.871371501630769217e+03,2.458550934304089139e+02
1.871374279384615420e+03,2.393064578839591547e+02
1.871377057138461623e+03,2.404445891169516472e+02
1.871379834892307599e+03,2.397936376685817095e+02
1.871382612646153802e+03,2.266571770115701554e+02
1.871385390400000006e+03,2.249044190404119945e+02
1.871388168153846209e+03,2.186975883330138117e+02
1.871390945907692185e+03,2.203476262714332563e+02
1.871393723661538388e+03,2.142692667901966104e+02
1.871396501415384591e+03,2.135114966290969960e+02
1.871399279169230795e+03,2.120767276001908215e+02
1.871402056923076998e+03,2.046537133126427364e+02
1.871404834676922974e+03,2.064709355822883197e+02
1.871407612430769177e+03,1.959986607477262623e+02
1.871410390184615380e+03,2.008001511934806445e+02
1.871413167938461584e+03,2.047445929555813109e+02
1.871415945692307560e+03,1.832935197269459877e+02
1.871418723446153763e+03,1.893481586669723811e+02
1.871421501199999966e+03,1.899122015181135339e+02
1.871424278953846169e+03,1.749430659379987389e+02
1.871427056707692373e+03,1.771850461149148828e+02
1.871429834461538348e+03,1.695562145211108316e+02
1.871432612215384552e+03,1.678837310287297555e+02
1.871435389969230755e+03,1.631845075224834432e+02
1.871438167723076958e+03,1.659712898777553960e+02
1.871440945476922934e+03,1.614414729331613785e+02
1.871443723230769137e+03,1.584095910677864367e+02
1.871446500984615341e+03,1.564980481077176080e+02
1.871449278738461544e+03,1.596462882611215264e+02
1.871452056492307747e+03,1.460265236249325653e+02
1.871454834246153723e+03,1.531299615168878745e+02
1.871457611999999926e+03,1.516717753213861783e+02
1.871460389753846130e+03,1.468784727564513730e+02
1.871463167507692333e+03,1.431110149010887653e+02
1.871465945261538536e+03,1.531646656599257028e+02
1.871468723015384512e+03,1.424988240554834249e+02
1.871471500769230715e+03,1.511876276485446624e+02
1.871474278523076919e+03,1.446700288621107404e+02
1.871477056276923122e+03,1.553286486075209041e+02
1.871479834030769325e+03,1.530447247720858286e+02
1.871482611784615301e+03,1.475856566884976075e+02
1.871485389538461504e+03,1.594280757349127100e+02
1.871488167292307708e+03,1.433070520379316406e+02
1.871490945046153911e+03,1.509055074831605907e+02
1.871493722799999887e+03,1.492032481838670890e+02
1.871496500553846090e+03,1.497423642805826489e+02
1.871499278307692293e+03,1.513295486895664226e+02
1.871502056061538497e+03,1.546500228380243414e+02
1.871504833815384700e+03,1.542515763698942806e+02
1.871507611569230676e+03,1.476358046330500144e+02
1.871510389323076879e+03,1.529706111935084323e+02
1.871513167076923082e+03,1.603371704247601883e+02
1.871515944830769286e+03,1.552055452564652853e+02
1.871518722584615261e+03,1.495439081996177038e+02
1.871521500338461465e+03,1.577518833027986602e+02
1.871524278092307668e+03,1.616653886196864676e+02
1.871527055846153871e+03,1.666267798517275480e+02
1.871529833600000075e+03,1.755683309753404728e+02
1.871532611353846050e+03,1.719497868509269551e+02
1.871535389107692254e+03,1.735299581232901573e+02
1.871538166861538457e+03,1.739361619012646258e+02
1.871540944615384660e+03,1.732522335797131063e+02
1.871543722369230636e+03,1.763681759034215588e+02
1.871546500123076839e+03,1.680367002983128657e+02
1.871549277876923043e+03,1.807654885558078206e+02
1.871552055630769246e+03,1.719384537341520627e+02
1.871554833384615449e+03,1.821652866502266761e+02
1.871557611138461425e+03,1.734244232830426995e+02
1.871560388892307628e+03,1.840722516561288273e+02
1.871563166646153832e+03,1.801532778441268192e+02
1.871565944400000035e+03,1.875177280403575537e+02
1.871568722153846011e+03,1.913083170571437392e+02
1.871571499907692214e+03,1.953315146603022754e+02
1.871574277661538417e+03,1.796090459896371385e+02
1.871577055415384621e+03,1.895580443807279778e+02
1.871579833169230824e+03,1.918677582888572033e+02
1.871582610923076800e+03,1.966728077179841705e+02
1.871585388676923003e+03,1.882200971617853327e+02
1.871588166430769206e+03,1.829712383150202868e+02
1.871590944184615410e+03,1.877938381575128801e+02
1.871593721938461613e+03,1.964838382053670784e+02
1.871596499692307589e+03,1.958890233548300159e+02
1.871599277446153792e+03,1.831647969521419839e+02
1.871602055199999995e+03,1.930887030167705802e+02
1.871604832953846199e+03,1.935558182261925424e+02
1.871607610707692402e+03,1.911520430461551712e+02
1.871610388461538378e+03,1.920378443850846395e+02
1.871613166215384581e+03,1.821324195155216330e+02
1.871615943969230784e+03,1.983616806962818941e+02
1.871618721723076987e+03,1.905180697707547495e+02
1.871621499476922963e+03,1.860733172416190939e+02
1.871624277230769167e+03,1.831947050077123436e+02
1.871627054984615370e+03,1.799885130805474773e+02
1.871629832738461573e+03,1.717244594170704772e+02
1.871632610492307776e+03,1.870259148688430457e+02
1.871635388246153752e+03,1.836774147220610587e+02
1.871638165999999956e+03,1.776327055002521718e+02
1.871640943753846159e+03,1.708248278391851898e+02
1.871643721507692362e+03,1.738639973389904867e+02
1.871646499261538338e+03,1.740461054843918021e+02
1.871649277015384541e+03,1.734850104423540529e+02
1.871652054769230745e+03,1.594176214711797002e+02
1.871654832523076948e+03,1.579040291561266258e+02
1.871657610276923151e+03,1.627316297563332910e+02
1.871660388030769127e+03,1.672969702347885743e+02
1.871663165784615330e+03,1.573911338558399109e+02
1.871665943538461534e+03,1.632614318197913121e+02
1.871668721292307737e+03,1.534145698264698865e+02
1.871671499046153713e+03,1.468062788260980369e+02
1.871674276799999916e+03,1.534355130763461545e+02
1.871677054553846119e+03,1.426181305653636286e+02
1.871679832307692323e+03,1.460231123332184211e+02
1.871682610061538526e+03,1.417042739831023823e+02
1.871685387815384502e+03,1.525355462104288051e+02
1.871688165569230705e+03,1.378933592845084490e+02
1.871690943323076908e+03,1.468497417414286872e+02
1.871693721076923111e+03,1.376634255385388315e+02
1.871696498830769087e+03,1.414484340750382501e+02
1.871699276584615291e+03,1.369826054392314632e+02
1.871702054338461494e+03,1.341634517084361562e+02
1.871704832092307697e+03,1.441971795942388326e+02
1.871707609846153900e+03,1.337048193572415755e+02
1.871710387599999876e+03,1.268143393722315153e+02
1.871713165353846080e+03,1.274602916209979782e+02
1.871715943107692283e+03,1.339526193665518861e+02
1.871718720861538486e+03,1.267056087264744519e+02
1.871721498615384689e+03,1.234496849663901088e+02
1.871724276369230665e+03,1.342273999619610834e+02
1.871727054123076869e+03,1.357434108081563977e+02
1.871729831876923072e+03,1.229095241904433209e+02
1.871732609630769275e+03,1.340017477663162424e+02
1.871735387384615478e+03,1.328951289445406019e+02
1.871738165138461454e+03,1.226674165618027246e+02
1.871740942892307658e+03,1.269869758373880302e+02
1.871743720646153861e+03,1.381343072616239169e+02
1.871746498400000064e+03,1.340731546466763859e+02
1.871749276153846040e+03,1.315795033372204443e+02
1.871752053907692243e+03,1.308934546523506697e+02
1.871754831661538446e+03,1.288506550737669443e+02
1.871757609415384650e+03,1.364800677908748128e+02
1.871760387169230853e+03,1.447319993763223067e+02
1.871763164923076829e+03,1.392554310329101952e+02
1.871765942676923032e+03,1.367401631503722683e+02
1.871768720430769235e+03,1.384624879380707796e+02
1.871771498184615439e+03,1.449462534193558554e+02
1.871774275938461415e+03,1.449322599352365444e+02
1.871777053692307618e+03,1.342265798554077207e+02
1.871779831446153821e+03,1.478143577261138830e+02
1.871782609200000024e+03,1.539751229081340114e+02
1.871785386953846228e+03,1.484887514893884770e+02
1.871788164707692204e+03,1.510769269964140165e+02
1.871790942461538407e+03,1.489198022009748286e+02
1.871793720215384610e+03,1.621428779970455594e+02
1.871796497969230813e+03,1.525588424399060443e+02
1.871799275723076789e+03,1.526255250268483508e+02
1.871802053476922993e+03,1.528696689463765495e+02
1.871804831230769196e+03,1.461717573392429017e+02
1.871807608984615399e+03,1.585261522343855063e+02
1.871810386738461602e+03,1.545208355088907979e+02
1.871813164492307578e+03,1.559858836733197336e+02
1.871815942246153782e+03,1.669549530020892405e+02
1.871818719999999985e+03,1.730229267167106286e+02
1.871821497753846188e+03,1.565739389515999562e+02
1.871824275507692164e+03,1.581186041969755252e+02
1.871827053261538367e+03,1.667949510284288976e+02
1.871829831015384570e+03,1.691564916916491939e+02
1.871832608769230774e+03,1.606738752284003908e+02
1.871835386523076977e+03,1.572786100526381290e+02
1.871838164276922953e+03,1.669191194762806276e+02
1.871840942030769156e+03,1.722041642979886262e+02
1.871843719784615359e+03,1.727708476705369662e+02
1.871846497538461563e+03,1.679051569336692182e+02
1.871849275292307766e+03,1.766220756924056445e+02
1.871852053046153742e+03,1.673418964502819790e+02
1.871854830799999945e+03,1.704134639921477969e+02
1.871857608553846148e+03,1.711761228357268863e+02
1.871860386307692352e+03,1.764278933092599857e+02
1.871863164061538555e+03,1.740665749450588748e+02
1.871865941815384531e+03,1.741047256374906738e+02
1.871868719569230734e+03,1.735232836304143689e+02
1.871871497323076937e+03,1.769308951444882609e+02
1.871874275076923141e+03,1.757117063791873477e+02
1.871877052830769117e+03,1.749097076992607072e+02
1.871879830584615320e+03,1.732429025742503939e+02
1.871882608338461523e+03,1.788523484166065600e+02
1.871885386092307726e+03,1.750636099364606935e+02
1.871888163846153930e+03,1.686877591461137911e+02
1.871890941599999906e+03,1.772228231355231287e+02
1.871893719353846109e+03,1.750112372721646636e+02
1.871896497107692312e+03,1.777466551223230056e+02
1.871899274861538515e+03,1.715828919975170948e+02
1.871902052615384491e+03,1.741409624503252758e+02
1.871904830369230694e+03,1.765979377503197156e+02
1.871907608123076898e+03,1.697457231548645211e+02
1.871910385876923101e+03,1.716278500549699970e+02
1.871913163630769304e+03,1.774876493671775108e+02
1.871915941384615280e+03,1.657740503352400765e+02
1.871918719138461483e+03,1.698889896515062219e+02
1.871921496892307687e+03,1.681369127859630055e+02
1.871924274646153890e+03,1.679994650677785444e+02
1.871927052399999866e+03,1.680435618085798524e+02
1.871929830153846069e+03,1.621856835082434714e+02
1.871932607907692272e+03,1.745400979793310796e+02
1.871935385661538476e+03,1.679957134184948586e+02
1.871938163415384679e+03,1.631305225978119324e+02
1.871940941169230655e+03,1.433616630154782854e+02
1.871943718923076858e+03,1.531133694471387514e+02
1.871946496676923061e+03,1.549021369112021205e+02
1.871949274430769265e+03,1.514420232747511932e+02
1.871952052184615241e+03,1.441819426615272732e+02
1.871954829938461444e+03,1.549816918689495537e+02
1.871957607692307647e+03,1.510111314806806035e+02
1.871960385446153850e+03,1.471543508833269129e+02
1.871963163200000054e+03,1.491338568399002042e+02
1.871965940953846030e+03,1.462816214078995927e+02
1.871968718707692233e+03,1.379457567256467314e+02
1.871971496461538436e+03,1.515795993222719176e+02
1.871974274215384639e+03,1.373483942059418723e+02
1.871977051969230843e+03,1.398534537532890170e+02
1.871979829723076818e+03,1.305052628967059434e+02
1.871982607476923022e+03,1.460545588570503526e+02
1.871985385230769225e+03,1.372773399782639387e+02
1.871988162984615428e+03,1.351525634384262275e+02
1.871990940738461632e+03,1.304751014235107505e+02
1.871993718492307607e+03,1.269312323302927012e+02
1.871996496246153811e+03,1.264312175118492974e+02
1.871999274000000014e+03,1.276624651244068218e+02
1.872002051753846217e+03,1.332299974749860496e+02
1.872004829507692193e+03,1.298465815848565796e+02
1.872007607261538396e+03,1.291258016093199501e+02
1.872010385015384600e+03,1.252230945896629351e+02
1.872013162769230803e+03,1.287428598530007378e+02
1.872015940523077006e+03,1.345464342588536795e+02
1.872018718276922982e+03,1.278630415984480351e+02
1.872021496030769185e+03,1.171943272762606796e+02
1.872024273784615389e+03,1.223430121040049698e+02
1.872027051538461592e+03,1.344320834901008936e+02
1.872029829292307568e+03,1.232545892115036565e+02
1.872032607046153771e+03,1.261002050420600398e+02
1.872035384799999974e+03,1.272633316772387815e+02
1.872038162553846178e+03,1.280599750419661120e+02
1.872040940307692381e+03,1.321066720549619617e+02
1.872043718061538357e+03,1.381062470258699761e+02
1.872046495815384560e+03,1.448774356203689422e+02
1.872049273569230763e+03,1.458867669889974081e+02
1.872052051323076967e+03,1.420149749991962835e+02
1.872054829076922942e+03,1.429397799336914261e+02
1.872057606830769146e+03,1.409844553542667427e+02
1.872060384584615349e+03,1.443439808014844061e+02
1.872063162338461552e+03,1.634148409885421245e+02
1.872065940092307756e+03,1.491433895616994789e+02
1.872068717846153731e+03,1.556211390895961415e+02
1.872071495599999935e+03,1.664728624629552485e+02
1.872074273353846138e+03,1.603285087045071577e+02
1.872077051107692341e+03,1.640125335646566498e+02
1.872079828861538317e+03,1.694691735744748939e+02
1.872082606615384520e+03,1.755822265596375473e+02
1.872085384369230724e+03,1.785410114377037019e+02
1.872088162123076927e+03,1.775669630682092475e+02
1.872090939876923130e+03,1.847870133724488824e+02
1.872093717630769106e+03,1.773791503158879550e+02
1.872096495384615309e+03,1.736119191096583734e+02
1.872099273138461513e+03,1.837915314583284498e+02
1.872102050892307716e+03,1.922186239794013716e+02
1.872104828646153919e+03,1.897032382466560421e+02
1.872107606399999895e+03,1.942254178655663850e+02
1.872110384153846098e+03,1.911043516674956209e+02
1.872113161907692302e+03,2.083970301667386309e+02
1.872115939661538505e+03,1.909230742873313886e+02
1.872118717415384708e+03,1.954944369018320742e+02
1.872121495169230684e+03,1.998627264327049886e+02
1.872124272923076887e+03,2.003237522591902007e+02
1.872127050676923091e+03,1.967815161294484767e+02
1.872129828430769294e+03,2.129377788645857379e+02
1.872132606184615270e+03,2.000512802129632348e+02
1.872135383938461473e+03,1.964620208208630174e+02
1.872138161692307676e+03,1.899122744419998696e+02
1.872140939446153880e+03,1.876397487846284662e+02
1.872143717200000083e+03,2.011212115694834495e+02
1.872146494953846059e+03,2.019624683396762350e+02
1.872149272707692262e+03,1.882562316397077780e+02
1.872152050461538465e+03,1.886695667876019513e+02
1.872154828215384669e+03,1.804777671330446935e+02
1.872157605969230644e+03,1.845522883804253809e+02
1.872160383723076848e+03,1.854999580332066103e+02
1.872163161476923051e+03,1.771970445330575501e+02
1.872165939230769254e+03,1.804371422127765072e+02
1.872168716984615457e+03,1.775229087071784306e+02
1.872171494738461433e+03,1.621045632911168468e+02
1.872174272492307637e+03,1.701847715741210152e+02
1.872177050246153840e+03,1.676858414321739872e+02
1.872179828000000043e+03,1.608981458652087611e+02
1.872182605753846019e+03,1.622474537051782590e+02
1.872185383507692222e+03,1.530559082531732145e+02
